"","latitude","longitude","ratio","vegetationType"
"13061",51.8658634,138.5712127,0.25245098,"forest"
"13062",52.33330464,141.039396,0.25245098,"forest"
"13063",55.68835233,122.6730154,0.25245098,"forest"
"13064",55.59685616,107.8542965,0.25245098,"forest"
"13065",65.09635657,109.4052427,0.25245098,"forest"
"13066",63.12890985,104.4834028,0.25245098,"forest"
"13067",65.67511928,110.8321791,0.25245098,"forest"
"13068",57.99637746,139.3778992,0.25245098,"forest"
"13069",64.50950792,96.65570453,0.25245098,"forest"
"13070",59.69026039,35.2180332,0.244444444,"forest"
"13071",58.88203877,46.69568725,0.244444444,"forest"
"13072",54.78741578,111.0420307,0.244444444,"forest"
"13073",58.0774568,102.2144593,0.244444444,"forest"
"13074",58.91097372,37.49746856,0.244444444,"forest"
"13075",56.09117181,105.9076221,0.244444444,"forest"
"13076",57.73213316,62.58871308,0.244444444,"forest"
"13077",59.1701435,34.52541971,0.244444444,"forest"
"13078",58.99970739,48.3838089,0.244444444,"forest"
"13079",58.94341907,50.50367128,0.244444444,"forest"
"13080",58.13067277,47.77949166,0.244444444,"forest"
"13081",59.65085307,39.70475568,0.244444444,"forest"
"13082",58.75708396,50.15319765,0.244444444,"forest"
"13083",57.16780197,41.04677172,0.244444444,"forest"
"13084",60.72327535,28.1960964,0.244444444,"forest"
"13085",59.58398509,37.7729596,0.244444444,"forest"
"13086",57.00813585,93.19621003,0.244444444,"forest"
"13087",59.78754672,36.4689159,0.244444444,"forest"
"13088",59.66412054,33.29985208,0.244444444,"forest"
"13089",59.37765596,45.62960628,0.244444444,"forest"
"13090",55.06615693,100.1932193,0.244444444,"forest"
"13091",56.49545992,115.2844129,0.244444444,"forest"
"13092",61.21079362,29.27988426,0.244444444,"forest"
"13093",55.73313478,107.4637641,0.244444444,"forest"
"13094",60.04771781,44.86701296,0.244444444,"forest"
"13095",59.22662348,61.63607392,0.244444444,"forest"
"13096",57.93462121,93.27417183,0.244444444,"forest"
"13097",59.60626969,32.41528612,0.244444444,"forest"
"13098",56.88460486,36.42387021,0.244444444,"forest"
"13099",58.63585007,37.03944844,0.244444444,"forest"
"13100",59.75121702,50.78584077,0.244444444,"forest"
"13101",56.11507379,111.2200157,0.244444444,"forest"
"13102",59.22502415,47.92675909,0.244444444,"forest"
"13103",57.41775645,67.44314726,0.244444444,"forest"
"13104",59.07728164,98.77171044,0.244444444,"forest"
"13105",57.51372099,50.83636752,0.244444444,"forest"
"13106",58.33235097,41.14590177,0.244444444,"forest"
"13107",60.38465057,35.96974768,0.244444444,"forest"
"13108",58.09831741,48.68613375,0.244444444,"forest"
"13109",55.86487277,105.6433755,0.244444444,"forest"
"13110",57.61430517,44.97297333,0.244444444,"forest"
"13111",29,101.5,0.316286743,"forest"
"13112",29,101.5,0.2057041,"forest"
"13113",32,102.9,0.221216132,"forest"
"13114",32,102.6,0.194038784,"forest"
"13115",34.25,102.92,0.294382669,"forest"
"13116",38.25,111.37,0.203903096,"forest"
"13117",38.25,111.32,0.333379849,"forest"
"13118",29.5,93.3,0.407123835,"forest"
"13119",31.5,98.2,0.170964187,"forest"
"13120",37,101.8,0.150055812,"forest"
"13121",43,77,0.692573946,"forest"
"13122",33.5589,103.3058,0.259128813,"forest"
"13123",50.95364462,89.5198956,0.227109515,"forest"
"13124",33.1731,103.921,0.251709352,"forest"
"13125",38.08,111.32,0.458252191,"forest"
"13126",33.33,104.15,0.248389285,"forest"
"13127",33.33,103.47,0.26137854,"forest"
"13128",33.58,103.28,0.260236135,"forest"
"13129",37.83,109.23,0.203651527,"forest"
"13130",43.83,87,2.546511628,"forest"
"13131",43.83,87,2.487341772,"forest"
"13132",43.83,87,2.353191489,"forest"
"13133",43.83,87,2.534482759,"forest"
"13134",43.83,87,2.406504065,"forest"
"13135",43.83,87,2.533333333,"forest"
"13136",43.83,87,2.776,"forest"
"13137",43.83,87,2.338709677,"forest"
"13138",43.83,87,2.555555556,"forest"
"13139",43.83,87,2.335766423,"forest"
"13140",43.83,87,2.112171838,"forest"
"13141",43.83,87,2.439585731,"forest"
"13142",43.83,87,2.228047182,"forest"
"13143",43.83,87,2.239263804,"forest"
"13144",43.83,87,2.098214286,"forest"
"13145",43.83,87,2.277777778,"forest"
"13146",43.83,87,2.056603774,"forest"
"13147",43.83,87,2.096491228,"forest"
"13148",43.83,87,2.392156863,"forest"
"13149",43.83,87,2.37012987,"forest"
"13150",43.83,87,2.142110763,"forest"
"13151",33.678,104.0455,0.269447624,"forest"
"13152",33.4262,103.8897,0.257041858,"forest"
"13153",29.58,102,0.217788963,"forest"
"13154",29.58,102,0.064455874,"forest"
"13155",35.6011,106.2732,0.309719626,"forest"
"13156",33.2742,103.8259,0.262292808,"forest"
"13157",33.374,103.3631,0.247268031,"forest"
"13158",33.6793,103.7725,0.250507872,"forest"
"13159",33.5399,103.3479,0.257027396,"forest"
"13160",33.3326,104.1556,0.248389285,"forest"
"13161",38.32,111.43,0.33506447,"forest"
"13162",33.07,104.12,0.228832217,"forest"
"13163",33.07,103.73,0.341500766,"forest"
"13164",33.57,103.32,0.251918398,"forest"
"13165",37.82,111.32,0.272652389,"forest"
"13166",33.6019,103.3386,0.258814229,"forest"
"13167",32.15,102.72,0.174027614,"forest"
"13168",31.2,96.5,0.203292705,"forest"
"13169",-15.35,34.6,0.455191885,"forest"
"13170",33.4,103.37,0.259414894,"forest"
"13171",43.4,82.2,0.267804865,"forest"
"13172",33.65,104.05,0.241189875,"forest"
"13173",33.65,103.75,0.23988785,"forest"
"13174",43.65,90.06666667,0.243674204,"forest"
"13175",43.65,90.06666667,0.243674204,"forest"
"13176",37.9,111.32,0.338799025,"forest"
"13177",37.9,111.3,0.223935842,"forest"
"13178",33.6518,104.0529,0.24123896,"forest"
"13179",44.2071,88.0013,0.210947034,"forest"
"13180",33.3321,103.47,0.261391237,"forest"
"13181",33.0178,104.0355,0.232143973,"forest"
"13182",37.0088,101.8019,0.167915774,"forest"
"13183",43.8015,93.0009,0.389431944,"forest"
"13184",38.73,111.83,0.14364149,"forest"
"13185",37.23,100.65,0.359164698,"forest"
"13186",37.23,100.65,0.421749384,"forest"
"13187",29.6051,97.8052,0.18520533,"forest"
"13188",33.6351,103.765,0.201093416,"forest"
"13189",28.9041,85.2048,0.134990876,"forest"
"13190",28.9005,85.2004,0.322525597,"forest"
"13191",38.3581,111.3943,0.336003846,"forest"
"13192",9.084978,41.20953,0.199968072,"forest"
"13193",-29.39166667,30.2,0.628739403,"forest"
"13194",33.5811,103.2894,0.260236135,"forest"
"13195",31.5066,98.2089,0.170992451,"forest"
"13196",33.0757,103.7379,0.341500766,"forest"
"13197",33.381,104.1025,0.290514469,"forest"
"13198",33.6845,104.0319,0.258375467,"forest"
"13199",34.1773,102.8238,0.293853184,"forest"
"13200",37.23333333,100.65,0.39,"forest"
"13201",38.354,111.435,0.458072245,"forest"
"13202",38.22,111.32,0.237504919,"forest"
"13203",38.47,111.37,0.476077367,"forest"
"13204",33.22,103.83,0.127300127,"forest"
"13205",33.47,103.47,0.242441183,"forest"
"13206",28.409,92.3046,0.139349078,"forest"
"13207",30.9045,94.7069,0.186315451,"forest"
"13208",32.0001,102.6036,0.194038784,"forest"
"13209",38.6251,111.7302,0.260732038,"forest"
"13210",51.82463489,102.0668437,0.203428571,"forest"
"13211",33.4322,103.4948,0.252197213,"forest"
"13212",9.079547,37.336307,0.2,"forest"
"13213",38.55,110.2833333,0.210358566,"forest"
"13214",38.55,110.28,0.210838901,"forest"
"13215",38.55,110.28,0.210358566,"forest"
"13216",28.4,92.3,0.139349078,"forest"
"13217",29.4,102,0.408,"forest"
"13218",29.4,102,0.273,"forest"
"13219",29.4,102,0.408,"forest"
"13220",29.4,102,0.273,"forest"
"13221",31.4,94.3,0.210320151,"forest"
"13222",33.55,103.3,0.259142236,"forest"
"13223",28.9,91.9,0.200313882,"forest"
"13224",28.9,85.2,0.350505885,"forest"
"13225",28.9,85.2,0.135003194,"forest"
"13226",28.9,85.2,0.19395242,"forest"
"13227",28.9,85.2,0.135716103,"forest"
"13228",28.9,85.2,0.322525597,"forest"
"13229",28.9,85.2,0.210477467,"forest"
"13230",29.9,93.8,0.158633286,"forest"
"13231",30.9,94.7,0.18630049,"forest"
"13232",30.9,102.4,0.305040738,"forest"
"13233",30.9,102.4,0.107652633,"forest"
"13234",43.8,93,0.389431944,"forest"
"13235",43.8,90.3,0.196325306,"forest"
"13236",51.89305331,102.9233229,0.203428571,"forest"
"13237",33.4016,103.3764,0.259414894,"forest"
"13238",38.0837,111.3211,0.458252191,"forest"
"13239",34.2033,102.9389,0.278012869,"forest"
"13240",38.38,111.43,0.260362694,"forest"
"13241",33.38,104.1,0.290444427,"forest"
"13242",33.38,103.5,0.260594338,"forest"
"13243",33.38,103.32,0.270370122,"forest"
"13244",33.63,104.05,0.268601316,"forest"
"13245",33.63,103.77,0.201074298,"forest"
"13246",33.63,103.78,0.220728655,"forest"
"13247",38.4744,111.373,0.476077367,"forest"
"13248",38.3831,111.4323,0.260362694,"forest"
"13249",33.6313,104.0511,0.268586211,"forest"
"13250",31.4022,94.3032,0.210304309,"forest"
"13251",30.9022,102.4079,0.305040738,"forest"
"13252",33.3579,103.4196,0.245003803,"forest"
"13253",38.4325,111.3789,0.249307075,"forest"
"13254",33.37,103.37,0.247243469,"forest"
"13255",33.62,103.73,0.25,"forest"
"13256",33.62,103.38,0.264409881,"forest"
"13257",43.1074,81.1034,0.242688108,"forest"
"13258",33.6074,103.7468,0.25971564,"forest"
"13259",13.08333333,38.13333333,0.271286597,"forest"
"13260",38.459,111.3967,0.236346259,"forest"
"13261",33.3857,103.5014,0.260670732,"forest"
"13262",34.2,102.93,0.27796453,"forest"
"13263",38.2,111.33,0.384615385,"forest"
"13264",44.2,88,0.210895559,"forest"
"13265",38.45,111.38,0.236346259,"forest"
"13266",38.45,99.9,0.154601085,"forest"
"13267",38.45,99.9,0.260875047,"forest"
"13268",38.45,99.9,0.306165099,"forest"
"13269",38.45,99.9,0.323494375,"forest"
"13270",38.45,99.9,0.336005344,"forest"
"13271",38.45,99.9,0.350556048,"forest"
"13272",38.45,99.9,0.352779169,"forest"
"13273",38.45,99.9,0.363658992,"forest"
"13274",38.45,99.9,0.587219344,"forest"
"13275",29.6,97.8,0.185235557,"forest"
"13276",33.2,104.2,0.133262875,"forest"
"13277",39.2,111.3833333,0.180549771,"forest"
"13278",43.2,84.6,0.302147882,"forest"
"13279",43.2,81.8,0.292050504,"forest"
"13280",33.45,103.38,0.135486084,"forest"
"13281",33.45,103.5,0.267125599,"forest"
"13282",33.6231,103.7365,0.249965945,"forest"
"13283",28.9044,85.2044,0.193909306,"forest"
"13284",29.9044,93.8088,0.158612089,"forest"
"13285",33.4783,103.4682,0.242441183,"forest"
"13286",37.03,101.8,0.167885816,"forest"
"13287",37.03,101.8,0.174962791,"forest"
"13288",43.03,87.13,0.197504264,"forest"
"13289",43.03,87.13,0.19777288,"forest"
"13290",43.03,87.13,0.197289415,"forest"
"13291",43.03,87.13,0.197833721,"forest"
"13292",43.03,87.13,0.228957746,"forest"
"13293",33.53,103.33,0.256981581,"forest"
"13294",43.2067,81.801,0.292018856,"forest"
"13295",38.3299,111.4384,0.33506447,"forest"
"13296",29.0069,101.5057,0.205728548,"forest"
"13297",38.2584,111.3293,0.333379849,"forest"
"13298",37.9315,111.3682,0.475674429,"forest"
"13299",43.4045,82.208,0.267834177,"forest"
"13300",33.074,104.1227,0.228842714,"forest"
"13301",38.1095,111.2574,0.240951743,"forest"
"13302",33.02,104.03,0.232202013,"forest"
"13303",33.52,103.3,0.271842855,"forest"
"13304",33.52,103.3072,0.271775493,"forest"
"13305",33.77,103.33,0.274728243,"forest"
"13306",33.5717,103.3213,0.251871257,"forest"
"13307",38.7358,111.8341,0.14364149,"forest"
"13308",-11.93333333,33.7,0.543091095,"forest"
"13309",29.05,100.18,0.406272618,"forest"
"13310",38.1,111.25,0.240951743,"forest"
"13311",38.35,111.38,0.336003846,"forest"
"13312",38.35,111.43,0.458072245,"forest"
"13313",32.6,103,0.116587822,"forest"
"13314",29.55,101.97,0.028815588,"forest"
"13315",43.1,81.1,0.242722197,"forest"
"13316",33.35,103.42,0.244986862,"forest"
"13317",33.6,103.73,0.259760407,"forest"
"13318",33.6,103.33,0.258814229,"forest"
"13319",35.6,106.27,0.309719626,"forest"
"13320",35.6,106.27,2.124982227,"forest"
"13321",33.85,103.3,0.269685935,"forest"
"13322",28.1035,85.909,0.118906685,"forest"
"13323",38.2533,111.3726,0.203903096,"forest"
"13324",38.18,111.32,0.14650503,"forest"
"13325",38.43,111.37,0.249307075,"forest"
"13326",36.68,101.37,0.334611363,"forest"
"13327",36.68,101.37,0.382769902,"forest"
"13328",33.43,103.48,0.252197213,"forest"
"13329",33.68,104.03,0.258387676,"forest"
"13330",28.9007,85.2053,0.350505885,"forest"
"13331",29.54555556,101.9680556,0.028815588,"forest"
"13332",29.54555556,101.9680556,0.028815588,"forest"
"13333",43.0352,87.1338,0.228983547,"forest"
"13334",33.2227,103.8423,0.127279937,"forest"
"13335",30.7042,95.8063,0.208282083,"forest"
"13336",34.2047,102.9341,0.278012869,"forest"
"13337",33.3832,103.3255,0.270406449,"forest"
"13338",9.074008,37.307487,0.199975369,"forest"
"13339",38.224,111.3233,0.237504919,"forest"
"13340",33.6543,103.7536,0.239923727,"forest"
"13341",33.5864,103.732,0.255437334,"forest"
"13342",29.42,100.53,0.194016998,"forest"
"13343",30.42,95.8,0.20824793,"forest"
"13344",43.206,84.6055,0.302112692,"forest"
"13345",33.7613,103.3483,0.274654067,"forest"
"13346",29.57611111,101.9986111,0.064455874,"forest"
"13347",29.57611111,101.9986111,0.217788963,"forest"
"13348",29.57611111,101.9986111,0.217788963,"forest"
"13349",29.57611111,101.9986111,0.064455874,"forest"
"13350",33.6291,103.3986,0.264422614,"forest"
"13351",39.18333333,111.2,0.320228032,"forest"
"13352",28.9029,85.2003,0.135672961,"forest"
"13353",43.8058,90.3036,0.196382807,"forest"
"13354",34.17,102.82,0.293766578,"forest"
"13355",33.17,103.92,0.251709352,"forest"
"13356",37.17,100.65,0.31997328,"forest"
"13357",37.17,100.65,0.371240602,"forest"
"13358",33.42,103.88,0.257027436,"forest"
"13359",33.67,104.03,0.269447624,"forest"
"13360",33.67,103.77,0.250507872,"forest"
"13361",33.8503,103.305,0.269788267,"forest"
"13362",9.106037,37.292821,0.199957331,"forest"
"13363",31.2001,96.5018,0.203292705,"forest"
"13364",33.6448,103.7919,0.220749119,"forest"
"13365",52.29675365,90.64370209,0.227109515,"forest"
"13366",32.0072,102.9077,0.221246952,"forest"
"13367",29.5045,93.3084,0.407123835,"forest"
"13368",34.2554,102.9267,0.294382669,"forest"
"13369",49.27028635,87.02000871,0.214285714,"forest"
"13370",50.23355836,84.35881122,0.214285714,"forest"
"13371",50.59139774,88.30062553,0.214285714,"forest"
"13372",49.7673965,85.47887716,0.214285714,"forest"
"13373",50.22801052,84.60155089,0.214285714,"forest"
"13374",49.55878411,85.96527275,0.214285714,"forest"
"13375",49.85038539,87.09738923,0.214285714,"forest"
"13376",54.16119026,97.11991554,0.25245098,"forest"
"13377",50.17055564,84.79829176,0.25245098,"forest"
"13378",50.68538591,88.2968034,0.25245098,"forest"
"13379",53.41900841,97.26741452,0.25245098,"forest"
"13380",53.16090278,99.66549194,0.25245098,"forest"
"13381",51.75708248,101.7350382,0.25245098,"forest"
"13382",49.76381731,87.53430809,0.25245098,"forest"
"13383",64,-148,0.454825462,"forest"
"13384",64,-148,0.425514403,"forest"
"13385",64,-148,0.343234323,"forest"
"13386",64,-148,0.496031746,"forest"
"13387",68.5,34,0.264210624,"forest"
"13388",68.5,34,0.23853211,"forest"
"13389",68.5,34,0.256799669,"forest"
"13390",68.5,34,1.401486989,"forest"
"13391",68.5,34,0.510729614,"forest"
"13392",68.5,34,0.382536383,"forest"
"13393",69,86,0.597371565,"forest"
"13394",69,86,0.57658238,"forest"
"13395",69,86,0.571151985,"forest"
"13396",61,-139,1.109375,"forest"
"13397",70,90,0.360425302,"forest"
"13398",70,90,1.101694915,"forest"
"13399",70,90,4.710743802,"forest"
"13400",70,90,3.747126437,"forest"
"13401",67,57,7.255639098,"forest"
"13402",67,57,1.133779264,"forest"
"13403",70.83384725,93.01605043,0.232,"forest"
"13404",66.55570044,76.90448536,0.928176796,"forest"
"13405",55.24501961,110.4134268,0.254807692,"forest"
"13406",66.15492157,43.39456559,0.691860465,"forest"
"13407",70.16570283,147.2789104,0.928176796,"forest"
"13408",68.39881173,36.80362914,0.3125,"forest"
"13409",55.68128938,158.8515617,0.208044383,"forest"
"13410",52.43275226,135.042402,0.254807692,"forest"
"13411",66.3,60,0.703583062,"forest"
"13412",66.3,60,0.823325062,"forest"
"13413",66.3,60,0.719607843,"forest"
"13414",66.3,60,0.838383838,"forest"
"13415",71.12186887,96.50134477,0.928176796,"forest"
"13416",67.6404505,53.86508705,0.691860465,"forest"
"13417",56.92458528,114.5939484,0.254807692,"forest"
"13418",66.13983664,75.43321112,0.928176796,"forest"
"13419",65.27749478,168.7651925,0.232,"forest"
"13420",58.53611358,112.0967637,0.227109515,"forest"
"13421",67.18777772,51.24869637,0.691860465,"forest"
"13422",66.42798591,74.78245252,0.928176796,"forest"
"13423",69.00584517,83.9405421,0.928176796,"forest"
"13424",70.45174437,88.96531399,0.928176796,"forest"
"13425",67.01697387,84.46498416,0.232,"forest"
"13426",70.5895273,138.1777961,0.928176796,"forest"
"13427",51.79086009,157.8582167,0.208044383,"forest"
"13428",67.30846871,39.27784846,0.3125,"forest"
"13429",67.04728945,79.75245682,0.928176796,"forest"
"13430",66.56854735,47.31751955,0.455737705,"forest"
"13431",71.12311187,94.91485694,0.232,"forest"
"13432",68.63746081,36.09685788,0.3125,"forest"
"13433",68.06045847,35.80193715,0.3125,"forest"
"13434",56.12168512,161.9617339,0.208044383,"forest"
"13435",66.69631903,65.93086877,0.928176796,"forest"
"13436",72.47,101,2.837623762,"forest"
"13437",72.47,101,1.082077052,"forest"
"13438",72.47,101,6.923076923,"forest"
"13439",66.32173812,79.33710317,0.928176796,"forest"
"13440",54.65803946,109.7591323,0.227109515,"forest"
"13441",68.68571384,84.72394956,0.928176796,"forest"
"13442",67.86031757,36.36336961,0.3125,"forest"
"13443",65.99439214,73.54105037,0.928176796,"forest"
"13444",61.1,-45.96667,0.131958763,"forest"
"13445",61.1,-45.97,0.131958763,"forest"
"13446",67.71275541,38.1814926,0.3125,"forest"
"13447",71.34195682,118.8772506,0.928176796,"forest"
"13448",60.68,150,0.6625,"forest"
"13449",69.52281885,85.44366905,0.928176796,"forest"
"13450",71.67977862,101.4139709,0.232,"forest"
"13451",69.25020346,84.56474148,0.928176796,"forest"
"13452",66.97707565,39.63533212,0.455737705,"forest"
"13453",67.59150631,79.66368297,0.928176796,"forest"
"13454",68.48834815,34.86634466,0.3125,"forest"
"13455",69.14532245,32.08883302,0.3125,"forest"
"13456",67.75191911,37.00361268,0.3125,"forest"
"13457",65.94526014,43.24555401,0.32166891,"forest"
"13458",53.82647086,117.5726622,0.220512821,"forest"
"13459",56.07502923,117.352124,0.220512821,"forest"
"13460",57.66748681,132.2293318,0.220512821,"forest"
"13461",69.29919912,113.6556329,0.220512821,"forest"
"13462",69.42300141,110.0141789,0.220512821,"forest"
